,案號,酒駕前案紀錄
2328,"KSDM,108,交簡,826,20190408,1",0
2329,"KSDM,108,交簡,827,20190422,1",2
2330,"KSDM,108,交簡,828,20190417,1",1
2331,"KSDM,108,交簡,830,20190422,1",2
2332,"KSDM,108,交簡,832,20190423,1",3
2333,"KSDM,108,交簡,833,20190417,1",0
2334,"KSDM,108,交簡,834,20190417,1",1
2335,"KSDM,108,交簡,835,20190408,1",3
2336,"KSDM,108,交簡,836,20190417,1",2
2337,"KSDM,108,交簡,842,20190416,1",2
2338,"KSDM,108,交簡,846,20190422,1",0
2339,"KSDM,108,交簡,855,20190409,1",2
2340,"KSDM,108,交簡,857,20190422,1",0
2341,"KSDM,108,交簡,858,20190417,1",2
2342,"KSDM,108,交簡,859,20190418,1",3
2343,"KSDM,108,交簡,861,20190425,1",1
2344,"KSDM,108,交簡,862,20190423,1",2
2345,"KSDM,108,交簡,863,20190409,1",1
2346,"KSDM,108,交簡,865,20190417,1",1
2347,"KSDM,108,交簡,869,20190417,1",0
2348,"KSDM,108,交簡,870,20190408,1",0
2349,"KSDM,108,交簡,872,20190423,1",1
2350,"KSDM,108,交簡,875,20190422,1",1
2351,"KSDM,108,交簡,876,20190422,1",1
2352,"KSDM,108,交簡,878,20190417,1",3
2353,"KSDM,108,交簡,884,20190422,1",1
2354,"KSDM,108,交簡,889,20190424,1",3
2355,"KSDM,108,交簡,891,20190424,1",3
2356,"KSDM,108,交簡,894,20190422,1",4
2357,"KSDM,108,交簡,895,20190423,1",0
2358,"KSDM,108,交簡,897,20190425,1",0
2359,"KSDM,108,交簡,898,20190416,1",1
2360,"KSDM,108,交簡,900,20190423,1",1
2361,"KSDM,108,交簡,901,20190423,1",1
2362,"KSDM,108,交簡,902,20190423,1",1
2363,"KSDM,108,交簡,903,20190423,1",1
2364,"KSDM,108,交簡,904,20190422,1",1
2365,"KSDM,108,交簡,907,20190409,1",0
2366,"KSDM,108,交簡,909,20190423,1",1
2367,"KSDM,108,交簡,912,20190422,1",0
2368,"KSDM,108,交簡,913,20190425,1",1
2369,"KSDM,108,交簡,918,20190408,1",3
2370,"KSDM,108,交簡,921,20190423,1",1
2371,"KSDM,108,交簡,923,20190415,1",1
2372,"KSDM,108,交簡,925,20190415,1",1
2373,"KSDM,108,交簡,926,20190423,1",1
2374,"KSDM,108,交簡,927,20190423,1",1
2375,"KSDM,108,交簡,928,20190409,1",2
2376,"KSDM,108,交簡,929,20190422,1",1
2377,"KSDM,108,交簡,932,20190409,1",3
2378,"KSDM,108,交簡,933,20190422,1",2
2379,"KSDM,108,交簡,934,20190424,1",2
2380,"KSDM,108,交簡,935,20190415,1",2
2381,"KSDM,108,交簡,938,20190423,1",0
2382,"KSDM,108,交簡,939,20190409,1",1
2383,"KSDM,108,交簡,940,20190423,1",0
2384,"KSDM,108,交簡,941,20190423,1",0
2385,"KSDM,108,交簡,942,20190416,1",2
2386,"KSDM,108,交簡,944,20190422,1",2
2387,"KSDM,108,交簡,945,20190424,1",1
2388,"KSDM,108,交簡,946,20190422,1",0
2389,"KSDM,108,交簡,948,20190410,1",2
2390,"KSDM,108,交簡,951,20190422,1",2
2391,"KSDM,108,交簡,952,20190423,1",1
2392,"KSDM,108,交簡,953,20190409,1",1
2393,"KSDM,108,交簡,954,20190415,1",1
2394,"KSDM,108,交簡,956,20190423,1",2
2395,"KSDM,108,交簡,963,20190415,1",1
2396,"KSDM,108,交簡,965,20190416,1",0
2397,"KSDM,108,交簡,969,20190426,1",1
2398,"KSDM,108,交簡,972,20190425,1",1
2399,"KSDM,108,交簡,975,20190410,1",1
2400,"KSDM,108,交簡,978,20190415,1",1
2401,"KSDM,108,交簡,979,20190430,1",1
2402,"KSDM,108,交簡,984,20190410,1",1
2403,"KSDM,108,交簡,985,20190426,1",1
2404,"KSDM,108,交簡,987,20190417,1",0
2405,"KSDM,108,交簡,988,20190429,1",0
2406,"KSDM,108,交簡,989,20190425,1",1
2407,"KSDM,108,交簡,993,20190423,1",1
2408,"KSDM,108,交簡,994,20190426,1",2
2409,"KSDM,108,交簡,997,20190418,1",2
2410,"MKEM,108,馬交簡,24,20190417,1",1
2411,"MLDM,108,苗交簡,173,20190412,1",0
2412,"MLDM,108,苗交簡,177,20190412,1",1
2413,"MLDM,108,苗交簡,186,20190409,1",1
2414,"MLDM,108,苗交簡,192,20190412,1",0
2415,"MLDM,108,苗交簡,211,20190410,1",2
2416,"MLDM,108,苗交簡,219,20190412,1",0
2417,"MLDM,108,苗交簡,223,20190418,1",1
2418,"MLDM,108,苗交簡,234,20190417,1",1
2419,"MLDM,108,苗交簡,235,20190424,1",2
2420,"MLDM,108,苗交簡,250,20190423,1",3
2421,"MLDM,108,苗交簡,254,20190424,1",0
2422,"MLDM,108,苗交簡,262,20190410,1",3
2423,"MLDM,108,苗交簡,265,20190423,1",2
2424,"MLDM,108,苗交簡,274,20190411,1",1
2425,"MLDM,108,苗交簡,280,20190408,1",1
2426,"MLDM,108,苗交簡,297,20190418,1",1
2427,"MLDM,108,苗交簡,314,20190429,1",1
2428,"MLDM,108,苗交簡,322,20190419,1",0
2429,"MLDM,108,苗交簡,327,20190430,1",1
2430,"MLDM,108,苗交簡,330,20190429,1",1
2431,"MLDM,108,苗交簡,334,20190419,1",4
2432,"MLDM,108,苗交簡,364,20190429,1",1
2433,"NHEM,108,湖交簡,197,20190418,1",1
2434,"NTDM,108,埔交簡,67,20190429,1",1
2435,"NTDM,108,埔交簡,81,20190416,1",0
2436,"NTDM,108,投交簡,129,20190411,1",1
2437,"NTDM,108,投交簡,130,20190411,1",0
2438,"NTDM,108,投交簡,137,20190416,1",5
2439,"NTDM,108,投交簡,147,20190410,1",1
2440,"NTDM,108,投交簡,153,20190429,1",0
2441,"NTDM,108,投交簡,158,20190411,1",1
2442,"NTDM,108,投交簡,169,20190430,1",0
2443,"NTDM,108,投交簡,171,20190419,1",1
2444,"NTDM,108,投交簡,185,20190430,1",1
2445,"PCDM,108,交簡,1001,20190418,1",1
2446,"PCDM,108,交簡,1041,20190416,1",1
2447,"PCDM,108,交簡,1057,20190418,1",4
2448,"PCDM,108,交簡,1065,20190418,1",1
2449,"PCDM,108,交簡,1082,20190423,1",1
2450,"PCDM,108,交簡,710,20190417,1",0
2451,"PCDM,108,交簡,931,20190409,1",4
2452,"PCDM,108,交簡,939,20190410,1",1
2453,"PCDM,108,交簡,945,20190410,1",1
2454,"PCDM,108,交簡,950,20190411,1",1
2455,"PCDM,108,交簡,962,20190410,1",1
2456,"PCDM,108,交簡,985,20190416,1",2
2457,"PCDM,108,審交簡,101,20190426,1",1
2458,"PCDM,108,審交簡,105,20190426,1",1
2459,"PCDM,108,審交簡,39,20190425,1",3
2460,"PTDM,108,交簡,316,20190408,1",1
2461,"PTDM,108,交簡,356,20190408,1",3
2462,"PTDM,108,交簡,358,20190418,1",1
2463,"PTDM,108,交簡,377,20190412,1",1
2464,"PTDM,108,交簡,412,20190408,1",1
2465,"PTDM,108,交簡,413,20190418,1",2
2466,"PTDM,108,交簡,421,20190412,1",0
2467,"PTDM,108,交簡,445,20190408,1",1
2468,"PTDM,108,交簡,448,20190412,1",1
2469,"PTDM,108,交簡,449,20190412,1",1
2470,"PTDM,108,交簡,451,20190408,1",1
2471,"PTDM,108,交簡,470,20190412,1",1
2472,"PTDM,108,交簡,493,20190401,1",1
2473,"PTDM,108,交簡,495,20190401,1",1
2474,"PTDM,108,交簡,503,20190429,1",0
2475,"PTDM,108,交簡,504,20190411,1",1
2476,"PTDM,108,交簡,508,20190403,1",1
2477,"PTDM,108,交簡,531,20190419,1",1
2478,"PTDM,108,交簡,541,20190412,1",1
2479,"PTDM,108,交簡,545,20190410,1",1
2480,"PTDM,108,交簡,548,20190411,1",1
2481,"PTDM,108,交簡,549,20190429,1",1
2482,"PTDM,108,交簡,559,20190430,1",1
2483,"PTDM,108,交簡,564,20190412,1",1
2484,"PTDM,108,交簡,570,20190430,1",1
2485,"PTDM,108,交簡,583,20190403,1",1
2486,"PTDM,108,交簡,594,20190415,1",0
2487,"PTDM,108,交簡,595,20190411,1",1
2488,"PTDM,108,交簡,596,20190410,1",1
2489,"PTDM,108,交簡,597,20190422,1",1
2490,"PTDM,108,交簡,603,20190429,1",1
2491,"PTDM,108,交簡,606,20190412,1",1
2492,"PTDM,108,交簡,609,20190403,1",1
2493,"PTDM,108,交簡,614,20190410,1",1
2494,"PTDM,108,交簡,620,20190419,1",2
2495,"PTDM,108,交簡,621,20190430,1",1
2496,"PTDM,108,交簡,626,20190408,1",1
2497,"PTDM,108,交簡,629,20190411,1",1
2498,"PTDM,108,交簡,632,20190410,1",1
2499,"PTDM,108,交簡,637,20190429,1",2
2500,"PTDM,108,交簡,638,20190429,1",1
2501,"PTDM,108,交簡,639,20190410,1",1
2502,"PTDM,108,交簡,644,20190409,1",0
2503,"PTDM,108,交簡,647,20190415,1",1
2504,"PTDM,108,交簡,657,20190410,1",1
2505,"PTDM,108,交簡,658,20190415,1",0
2506,"PTDM,108,交簡,661,20190410,1",1
2507,"PTDM,108,交簡,663,20190418,1",0
2508,"PTDM,108,交簡,671,20190412,1",0
2509,"PTDM,108,交簡,673,20190419,1",0
2510,"PTDM,108,交簡,683,20190423,1",1
2511,"PTDM,108,交簡,685,20190423,1",0
2512,"PTDM,108,交簡,688,20190424,1",1
2513,"PTDM,108,交簡,689,20190424,1",1
2514,"PTDM,108,交簡,690,20190429,1",2
2515,"PTDM,108,交簡,694,20190426,1",1
2516,"PTDM,108,交簡,699,20190418,1",1
2517,"PTDM,108,交簡,703,20190429,1",1
2518,"PTDM,108,交簡,706,20190422,1",1
2519,"PTDM,108,交簡,711,20190430,1",1
2520,"PTDM,108,交簡,714,20190419,1",1
2521,"PTDM,108,交簡,724,20190426,1",0
2522,"PTDM,108,交簡,736,20190417,1",1
2523,"PTDM,108,交簡,740,20190429,1",1
2524,"PTDM,108,交簡,750,20190422,1",0
2525,"PTDM,108,交簡,755,20190422,1",0
2526,"PTDM,108,交簡,758,20190426,1",0
2527,"PTDM,108,交簡,759,20190426,1",0
2528,"PTDM,108,交簡,764,20190424,1",1
2529,"PTDM,108,交簡,778,20190424,1",1
2530,"PTDM,108,交簡,780,20190422,1",0
2531,"PTDM,108,交簡,784,20190429,1",0
2532,"PTDM,108,交簡,788,20190422,1",1
2533,"PTDM,108,交簡,792,20190424,1",1
2534,"PTDM,108,交簡,795,20190426,1",1
2535,"PTDM,108,交簡,798,20190429,1",1
2536,"PTDM,108,交簡,809,20190424,1",0
2537,"PTDM,108,交簡,815,20190426,1",1
2538,"PTDM,108,交簡,820,20190424,1",1
2539,"PTDM,108,交簡,821,20190425,1",1
2540,"PTDM,108,交簡,827,20190426,1",1
2541,"PTDM,108,交簡,845,20190430,1",1
2542,"PTDM,108,交簡,848,20190430,1",0
2543,"PTDM,108,交簡,875,20190430,1",1
2544,"PTDM,108,軍交簡,1,20190418,1",1
2545,"SCDM,108,竹交簡,165,20190419,1",3
2546,"SCDM,108,竹交簡,199,20190430,1",1
2547,"SCDM,108,竹交簡,212,20190402,1",2
2548,"SCDM,108,竹交簡,214,20190423,1",1
2549,"SCDM,108,竹交簡,222,20190425,1",1
2550,"SCDM,108,竹交簡,223,20190422,1",2
2551,"SCDM,108,竹交簡,234,20190415,1",1
2552,"SCDM,108,竹交簡,237,20190408,1",1
2553,"SCDM,108,竹交簡,242,20190408,1",2
2554,"SCDM,108,竹交簡,274,20190424,1",0
2555,"SCDM,108,竹交簡,279,20190430,1",4
2556,"SCDM,108,竹交簡,78,20190402,1",3
2557,"SDEM,108,沙交簡,114,20190401,1",1
2558,"SDEM,108,沙交簡,127,20190401,1",1
2559,"SDEM,108,沙交簡,129,20190401,1",1
2560,"SDEM,108,沙交簡,133,20190401,1",1
2561,"SDEM,108,沙交簡,140,20190401,1",1
2562,"SDEM,108,沙交簡,160,20190401,1",2
2563,"SDEM,108,沙交簡,268,20190429,1",1
2564,"SDEM,108,沙交簡,269,20190430,1",1
2565,"SDEM,108,沙交簡,271,20190430,1",1
2566,"SDEM,108,沙交簡,360,20190430,1",1
2567,"SLEM,108,士交簡,268,20190412,1",0
2568,"SLEM,108,士交簡,274,20190412,1",2
2569,"SLEM,108,士交簡,283,20190412,1",0
2570,"SLEM,108,士交簡,285,20190412,1",2
2571,"SLEM,108,士交簡,290,20190412,1",0
2572,"SLEM,108,士交簡,296,20190412,1",0
2573,"SLEM,108,士交簡,300,20190412,1",2
2574,"SLEM,108,士交簡,307,20190412,1",1
2575,"SLEM,108,士交簡,312,20190412,1",1
2576,"SLEM,108,士交簡,320,20190412,1",1
2577,"SLEM,108,士交簡,323,20190412,1",0
2578,"SLEM,108,士交簡,326,20190412,1",1
2579,"SLEM,108,士交簡,334,20190419,1",0
2580,"SLEM,108,士交簡,336,20190419,1",0
2581,"SLEM,108,士交簡,344,20190426,1",0
2582,"SLEM,108,士交簡,357,20190426,1",0
2583,"SLEM,108,士交簡,365,20190426,1",3
2584,"SLEM,108,士交簡,366,20190426,1",1
2585,"SLEM,108,士交簡,368,20190426,1",0
2586,"SLEM,108,士交簡,375,20190426,1",0
2587,"SLEM,108,士交簡,379,20190426,1",0
2588,"TCDM,107,中交簡,3664,20190403,1",1
2589,"TCDM,108,中交簡,1005,20190430,1",2
2590,"TCDM,108,中交簡,1006,20190429,1",0
2591,"TCDM,108,中交簡,1009,20190430,1",0
2592,"TCDM,108,中交簡,1014,20190429,1",1
2593,"TCDM,108,中交簡,1017,20190430,1",1
2594,"TCDM,108,中交簡,1021,20190429,1",3
2595,"TCDM,108,中交簡,1026,20190426,1",2
2596,"TCDM,108,中交簡,1038,20190429,1",2
2597,"TCDM,108,中交簡,1040,20190425,1",1
2598,"TCDM,108,中交簡,1050,20190429,1",1
2599,"TCDM,108,中交簡,1052,20190430,1",1
2600,"TCDM,108,中交簡,1055,20190430,1",1
2601,"TCDM,108,中交簡,1057,20190426,1",2
2602,"TCDM,108,中交簡,1058,20190430,1",1
2603,"TCDM,108,中交簡,1063,20190430,1",0
2604,"TCDM,108,中交簡,1065,20190429,1",0
2605,"TCDM,108,中交簡,1066,20190430,1",1
2606,"TCDM,108,中交簡,1070,20190426,1",0
2607,"TCDM,108,中交簡,1076,20190430,1",3
2608,"TCDM,108,中交簡,1077,20190430,1",1
2609,"TCDM,108,中交簡,1078,20190430,1",0
2610,"TCDM,108,中交簡,1082,20190430,1",1
2611,"TCDM,108,中交簡,1090,20190430,1",1
2612,"TCDM,108,中交簡,1102,20190430,1",0
2613,"TCDM,108,中交簡,1103,20190430,1",1
2614,"TCDM,108,中交簡,255,20190403,1",1
2615,"TCDM,108,中交簡,353,20190429,1",2
2616,"TCDM,108,中交簡,426,20190430,1",1
2617,"TCDM,108,中交簡,441,20190402,1",1
2618,"TCDM,108,中交簡,502,20190415,1",1
2619,"TCDM,108,中交簡,533,20190403,1",1
2620,"TCDM,108,中交簡,578,20190402,1",0
2621,"TCDM,108,中交簡,583,20190430,1",2
2622,"TCDM,108,中交簡,597,20190402,1",1
2623,"TCDM,108,中交簡,607,20190402,1",0
2624,"TCDM,108,中交簡,667,20190403,1",1
2625,"TCDM,108,中交簡,720,20190429,1",0
2626,"TCDM,108,中交簡,736,20190403,1",1
2627,"TCDM,108,中交簡,747,20190402,1",0
2628,"TCDM,108,中交簡,750,20190408,1",1
2629,"TCDM,108,中交簡,761,20190418,1",2
2630,"TCDM,108,中交簡,781,20190408,1",1
2631,"TCDM,108,中交簡,788,20190423,1",1
2632,"TCDM,108,中交簡,797,20190430,1",0
2633,"TCDM,108,中交簡,804,20190416,1",1
2634,"TCDM,108,中交簡,805,20190417,1",0
2635,"TCDM,108,中交簡,810,20190429,1",0
2636,"TCDM,108,中交簡,811,20190409,1",0
2637,"TCDM,108,中交簡,814,20190403,1",2
2638,"TCDM,108,中交簡,817,20190410,1",0
2639,"TCDM,108,中交簡,824,20190423,1",1
2640,"TCDM,108,中交簡,825,20190429,1",1
2641,"TCDM,108,中交簡,829,20190410,1",1
2642,"TCDM,108,中交簡,831,20190423,1",1
2643,"TCDM,108,中交簡,832,20190429,1",1
2644,"TCDM,108,中交簡,835,20190411,1",3
2645,"TCDM,108,中交簡,839,20190422,1",0
2646,"TCDM,108,中交簡,841,20190417,1",0
2647,"TCDM,108,中交簡,842,20190426,1",0
2648,"TCDM,108,中交簡,843,20190408,1",0
2649,"TCDM,108,中交簡,859,20190409,1",1
2650,"TCDM,108,中交簡,867,20190430,1",1
2651,"TCDM,108,中交簡,870,20190417,1",0
2652,"TCDM,108,中交簡,889,20190422,1",0
2653,"TCDM,108,中交簡,906,20190417,1",2
2654,"TCDM,108,中交簡,907,20190417,1",1
2655,"TCDM,108,中交簡,909,20190424,1",0
2656,"TCDM,108,中交簡,916,20190423,1",2
2657,"TCDM,108,中交簡,917,20190418,1",0
2658,"TCDM,108,中交簡,918,20190418,1",1
2659,"TCDM,108,中交簡,922,20190426,1",1
2660,"TCDM,108,中交簡,923,20190422,1",1
2661,"TCDM,108,中交簡,924,20190429,1",1
2662,"TCDM,108,中交簡,925,20190429,1",1
2663,"TCDM,108,中交簡,930,20190429,1",2
2664,"TCDM,108,中交簡,935,20190429,1",1
2665,"TCDM,108,中交簡,936,20190423,1",0
2666,"TCDM,108,中交簡,942,20190423,1",0
2667,"TCDM,108,中交簡,952,20190424,1",0
2668,"TCDM,108,中交簡,956,20190430,1",1
2669,"TCDM,108,中交簡,960,20190429,1",0
2670,"TCDM,108,中交簡,965,20190429,1",0
2671,"TCDM,108,中交簡,966,20190429,1",1
2672,"TCDM,108,中交簡,970,20190425,1",1
2673,"TCDM,108,中交簡,974,20190426,1",1
2674,"TCDM,108,中交簡,983,20190426,1",0
2675,"TCDM,108,中交簡,985,20190425,1",1
2676,"TCDM,108,中交簡,987,20190429,1",1
2677,"TCDM,108,中交簡,989,20190430,1",1
2678,"TCDM,108,中交簡,992,20190429,1",3
2679,"TCDM,108,中交簡,999,20190430,1",2
2680,"TCDM,108,交簡,104,20190403,1",1
2681,"TCDM,108,交簡,125,20190412,1",3
2682,"TCDM,108,交簡,146,20190417,1",1
2683,"TCDM,108,交簡,155,20190423,1",3
2684,"TCDM,108,交簡,163,20190424,1",1
2685,"TNDM,108,交簡,559,20190412,1",1
2686,"TNDM,108,交簡,587,20190401,1",1
2687,"TNDM,108,交簡,613,20190401,1",2
2688,"TNDM,108,交簡,682,20190412,1",1
2689,"TNDM,108,交簡,688,20190409,1",2
2690,"TNDM,108,交簡,691,20190408,1",1
2691,"TNDM,108,交簡,715,20190422,1",1
2692,"TNDM,108,交簡,735,20190415,1",1
2693,"TNDM,108,交簡,744,20190416,1",1
2694,"TNDM,108,交簡,759,20190410,1",1
2695,"TNDM,108,交簡,761,20190412,1",2
2696,"TNDM,108,交簡,763,20190411,1",1
2697,"TNDM,108,交簡,768,20190418,1",2
2698,"TNDM,108,交簡,777,20190418,1",2
2699,"TNDM,108,交簡,781,20190425,1",0
2700,"TNDM,108,交簡,785,20190411,1",3
2701,"TNDM,108,交簡,786,20190412,1",1
2702,"TNDM,108,交簡,799,20190418,1",1
2703,"TNDM,108,交簡,801,20190412,1",1
2704,"TNDM,108,交簡,805,20190417,1",1
2705,"TNDM,108,交簡,821,20190424,1",3
2706,"TNDM,108,交簡,825,20190426,1",2
2707,"TNDM,108,交簡,835,20190426,1",1
2708,"TNDM,108,交簡,850,20190418,1",1
2709,"TNDM,108,交簡,856,20190419,1",1
2710,"TNDM,108,交簡,857,20190417,1",2
2711,"TNDM,108,交簡,889,20190423,1",1
2712,"TNDM,108,交簡,891,20190430,1",1
2713,"TNDM,108,交簡,897,20190424,1",1
2714,"TNDM,108,交簡,904,20190423,1",1
2715,"TNDM,108,交簡,911,20190430,1",1
2716,"TNDM,108,交簡,912,20190424,1",1
2717,"TNDM,108,交簡,919,20190424,1",0
2718,"TNDM,108,交簡,931,20190429,1",1
2719,"TNDM,108,交簡,932,20190430,1",1
2720,"TNDM,108,交簡,938,20190426,1",2
2721,"TNDM,108,交簡,955,20190430,1",0
2722,"TPDM,108,交簡,249,20190426,1",0
2723,"TPDM,108,交簡,326,20190425,1",1
2724,"TPDM,108,交簡,362,20190402,1",2
2725,"TPDM,108,交簡,393,20190402,1",2
2726,"TPDM,108,交簡,424,20190402,1",0
2727,"TPDM,108,交簡,446,20190402,1",1
2728,"TPDM,108,交簡,451,20190430,1",2
2729,"TPDM,108,交簡,474,20190430,1",0
2730,"TPDM,108,交簡,483,20190409,1",0
2731,"TPDM,108,交簡,486,20190409,1",1
2732,"TPDM,108,交簡,493,20190430,1",1
2733,"TPDM,108,交簡,563,20190424,1",1
2734,"TPDM,108,交簡,596,20190408,1",0
2735,"TPDM,108,交簡,602,20190416,1",2
2736,"TPDM,108,交簡,608,20190424,1",0
2737,"TPDM,108,交簡,611,20190412,1",1
2738,"TPDM,108,交簡,614,20190424,1",1
2739,"TPDM,108,交簡,619,20190430,1",1
2740,"TPDM,108,交簡,624,20190430,1",0
2741,"TPDM,108,交簡,631,20190409,1",0
2742,"TPDM,108,交簡,634,20190409,1",0
2743,"TPDM,108,交簡,636,20190430,1",0
2744,"TPDM,108,交簡,639,20190415,1",1
2745,"TPDM,108,交簡,651,20190409,1",0
2746,"TPDM,108,交簡,657,20190430,1",1
2747,"TPDM,108,交簡,658,20190412,1",1
2748,"TPDM,108,交簡,659,20190430,1",1
2749,"TPDM,108,交簡,662,20190430,1",0
2750,"TPDM,108,交簡,664,20190412,1",1
2751,"TPDM,108,交簡,670,20190430,1",0
2752,"TPDM,108,交簡,675,20190418,1",2
2753,"TPDM,108,交簡,682,20190430,1",0
2754,"TPDM,108,交簡,683,20190417,1",1
2755,"TPDM,108,交簡,689,20190430,1",1
2756,"TPDM,108,交簡,694,20190412,1",1
2757,"TPDM,108,交簡,697,20190417,1",0
2758,"TPDM,108,交簡,702,20190426,1",1
2759,"TPDM,108,交簡,703,20190430,1",1
2760,"TPDM,108,交簡,708,20190429,1",3
2761,"TPDM,108,交簡,709,20190422,1",1
2762,"TPDM,108,交簡,722,20190430,1",0
2763,"TPDM,108,交簡,724,20190426,1",1
2764,"TPDM,108,交簡,741,20190424,1",0
2765,"TPDM,108,交簡,743,20190424,1",0
2766,"TPDM,108,交簡,744,20190425,1",2
2767,"TPDM,108,交簡,748,20190424,1",0
2768,"TPDM,108,交簡,753,20190430,1",0
2769,"TPDM,108,交簡,755,20190425,1",0
2770,"TPDM,108,交簡,760,20190430,1",1
2771,"TPDM,108,交簡,772,20190429,1",3
2772,"TPDM,108,交簡,783,20190430,1",1
2773,"TPDM,108,交簡,88,20190423,1",3
2774,"TPDM,108,審交簡,161,20190430,1",4
2775,"TTDM,108,東交簡,157,20190418,1",0
2776,"TYDM,107,審交簡,401,20190426,1",1
2777,"TYDM,107,桃交簡,2559,20190419,1",0
2778,"TYDM,108,壢交簡,327,20190415,1",1
2779,"TYDM,108,壢交簡,415,20190415,1",0
2780,"TYDM,108,壢交簡,419,20190408,1",2
2781,"TYDM,108,壢交簡,496,20190415,1",2
2782,"TYDM,108,壢交簡,523,20190419,1",1
2783,"TYDM,108,壢交簡,599,20190422,1",1
2784,"TYDM,108,壢交簡,608,20190419,1",0
2785,"TYDM,108,壢交簡,617,20190417,1",1
2786,"TYDM,108,壢交簡,625,20190414,1",1
2787,"TYDM,108,壢交簡,633,20190412,1",3
2788,"TYDM,108,壢交簡,705,20190413,1",0
2789,"TYDM,108,壢交簡,719,20190416,1",1
2790,"TYDM,108,壢交簡,720,20190416,1",3
2791,"TYDM,108,壢交簡,799,20190425,1",1
2792,"TYDM,108,壢交簡,812,20190426,1",1
2793,"TYDM,108,壢交簡,814,20190430,1",0
2794,"TYDM,108,壢交簡,815,20190429,1",0
2795,"TYDM,108,壢交簡,821,20190425,1",1
2796,"TYDM,108,壢交簡,841,20190430,1",1
2797,"TYDM,108,審交簡,105,20190420,1",3
2798,"TYDM,108,審交簡,48,20190410,1",3
2799,"TYDM,108,桃交簡,297,20190415,1",0
2800,"TYDM,108,桃交簡,387,20190415,1",1
2801,"TYDM,108,桃交簡,635,20190416,1",0
2802,"TYDM,108,桃交簡,660,20190417,1",2
2803,"TYDM,108,桃交簡,670,20190419,1",1
2804,"TYDM,108,桃交簡,744,20190429,1",2
2805,"TYDM,108,桃交簡,754,20190412,1",1
2806,"TYDM,108,桃交簡,773,20190422,1",1
2807,"TYDM,108,桃交簡,814,20190422,1",3
2808,"TYDM,108,桃交簡,834,20190430,1",2
2809,"TYDM,108,桃交簡,858,20190430,1",1
2810,"TYDM,108,桃交簡,875,20190428,1",1
2811,"TYDM,108,桃交簡,877,20190426,1",0
2812,"TYDM,108,桃交簡,880,20190426,1",0
2813,"TYDM,108,桃交簡,900,20190430,1",2
2814,"ULDM,107,六交簡,391,20190424,1",3
2815,"ULDM,107,六交簡,406,20190424,1",2
2816,"ULDM,108,交簡,10,20190403,1",1
2817,"ULDM,108,交簡,26,20190424,1",2
2818,"ULDM,108,交簡,44,20190415,1",0
2819,"ULDM,108,交簡,46,20190415,1",1
2820,"ULDM,108,六交簡,27,20190408,1",0
2821,"ULDM,108,六交簡,59,20190429,1",0
2822,"ULDM,108,六交簡,84,20190423,1",1
2823,"ULDM,108,六交簡,92,20190424,1",0
2824,"ULDM,108,港交簡,100,20190430,1",1
2825,"ULDM,108,港交簡,59,20190410,1",1
2826,"ULDM,108,港交簡,73,20190410,1",2
2827,"ULDM,108,港交簡,75,20190430,1",1
2828,"ULDM,108,港交簡,80,20190430,1",1
2829,"ULDM,108,港交簡,83,20190411,1",0
2830,"ULDM,108,虎交簡,24,20190423,1",1
2831,"ULDM,108,虎交簡,33,20190419,1",1
2832,"ULDM,108,虎交簡,47,20190430,1",1
2833,"ULDM,108,虎交簡,52,20190423,1",1
2834,"ULDM,108,虎交簡,55,20190423,1",3
2835,"ULDM,108,虎交簡,6,20190423,1",1
2836,"ULDM,108,虎交簡,73,20190403,1",2
2837,"ULDM,108,虎交簡,76,20190423,1",1
2838,"ULDM,108,虎交簡,77,20190429,1",0
2839,"ULDM,108,虎交簡,88,20190408,1",1
2840,"ULDM,108,虎交簡,93,20190417,1",3
2841,"CHDM,108,交簡,658,20190531,1",多次
2842,"CHDM,108,交簡,660,20190531,1",1
2843,"CHDM,108,交簡,671,20190508,1",1
2844,"CHDM,108,交簡,769,20190531,1",1
2845,"CHDM,108,交簡,826,20190508,1",1
2846,"CHDM,108,交簡,847,20190515,1",0
2847,"CHDM,108,交簡,852,20190528,1",1
2848,"CHDM,108,交簡,853,20190516,1",1
